PDX,PHL,3863
PDX,PHX,1625
PDX,SAN,1503
PDX,SFO,886
PDX,SJC,916
PDX,SNA,1385
PDX,YVR,403
PEK,ORD,10562
PEK,SEA,8679
PEN,KUL,325
PER,BNE,3608
PER,MEL,2701
PER,SYD,3277
PGV,CLT,326
PHF,CLT,453
PHF,PHL,324
PHL,ABE,88
PHL,ALB,342
PHL,AMS,5997
PHL,ART,463
PHL,ATL,1072
PHL,AUA,3086
PHL,AUS,2299
PHL,AVP,168
PHL,BCN,6300
PHL,BDA,1262
PHL,BDL,315
PHL,BGM,267
PHL,BGR,760
PHL,BHM,1241
PHL,BNA,1084
PHL,BOS,450
PHL,BRU,6036
PHL,BTV,540
PHL,BUF,448
PHL,BWI,145
PHL,CAE,841
PHL,CAK,538
PHL,CDG,5984
PHL,CHO,338
PHL,CHS,886
PHL,CLE,583
PHL,CLT,721
PHL,CMH,652
PHL,CUN,2368
PHL,CVG,814
PHL,DAY,766
PHL,DCA,192
PHL,DEN,2500
PHL,DFW,2093
PHL,DTW,728
PHL,DUB,5253
PHL,ELM,290
PHL,ERI,481
PHL,EWR,129
PHL,FCO,7016
PHL,FLL,1601
PHL,FRA,6339
PHL,GCM,2362
PHL,GLA,5311
PHL,GSO,588
PHL,GSP,828
PHL,HPN,186
PHL,HVN,252
PHL,IAH,2129
PHL,ILM,666
PHL,IND,944
PHL,IPT,208
PHL,ISP,208
PHL,ITH,309
PHL,JAX,1195
PHL,LAS,3494
PHL,LAX,3856
PHL,LGA,154
PHL,LHR,5690
PHL,LIS,5551
PHL,MAD,5911
PHL,MAN,5512
PHL,MBJ,2390
PHL,MCI,1667
PHL,MCO,1389
PHL,MDT,134
PHL,MHT,465
PHL,MIA,1634
PHL,MKE,1108
PHL,MSP,1574
PHL,MSY,1751
PHL,MUC,6631
PHL,MYR,763
PHL,NAS,1662
PHL,ORD,1088
PHL,ORF,341
PHL,PBI,1534
PHL,PDX,3863
PHL,PHF,324
PHL,PHX,3333
PHL,PIT,430
PHL,PLS,2032
PHL,PUJ,2459
PHL,PVD,382
PHL,PWM,586
PHL,RDU,542
PHL,RIC,319
PHL,ROA,499
PHL,ROC,414
PHL,RSW,1601
PHL,SAN,3806
PHL,SAT,2404
PHL,SAV,1014
PHL,SBY,172
PHL,SCE,246
PHL,SDF,925
PHL,SDQ,2444
PHL,SEA,3818
PHL,SFO,4048
PHL,SJU,2543
PHL,SLC,3093
PHL,STL,1306
PHL,STT,2590
PHL,SWF,205
PHL,SXM,2693
PHL,SYR,367
PHL,TLV,9268
PHL,TPA,1483
PHL,TYS,891
PHL,VCE,6819
PHL,YHZ,1112
PHL,YOW,607
PHL,YQB,830
PHL,YUL,634
PHL,YYZ,558
PHL,ZRH,6460
PHX,ABQ,528
PHX,ANC,4101
PHX,ATL,2549
PHX,AUS,1401
PHX,BFL,683
PHX,BOI,1184
PHX,BOS,3694
PHX,BUR,592
PHX,BWI,3210
PHX,CLT,2848
PHX,CMH,2683
PHX,CUN,2830
PHX,DCA,3178
PHX,DEN,969
PHX,DFW,1394
PHX,DRO,566
PHX,DSM,1847
PHX,DTW,2684
PHX,ELP,558
PHX,EWR,3425
PHX,FAT,793
PHX,FLG,192
PHX,FLL,3169
PHX,GDL,1673
PHX,GEG,1644
PHX,GJT,705
PHX,HNL,4689
PHX,IAH,1621
PHX,IND,2391
PHX,JFK,3458
PHX,KOA,4597
PHX,LAS,411
PHX,LAX,594
PHX,LGB,570
PHX,LHR,8463
PHX,LIH,4787
PHX,MCI,1677
PHX,MCO,2970
PHX,MEX,2017
PHX,MIA,3168
PHX,MKE,2347
PHX,MRY,961
PHX,MSP,2052
PHX,MZT,1273
PHX,OAK,1038
PHX,OGG,4572
PHX,OMA,1668
PHX,ONT,521
PHX,ORD,2313
PHX,PDX,1625
PHX,PHL,3333
PHX,PIT,2913
PHX,PSP,418
PHX,PVR,1567
PHX,RNO,967
PHX,SAN,489
PHX,SAT,1354
PHX,SBA,730
PHX,SBP,817
PHX,SEA,1782
PHX,SFO,1046
PHX,SJC,999
PHX,SJD,1165
PHX,SLC,818
PHX,SMF,1040
PHX,SNA,543
PHX,STL,2027
PHX,TPA,2873
PHX,TUS,178
PHX,YEG,2214
PHX,YUM,257
PHX,YVR,1980
PHX,YYC,1973
PHX,ZIH,2051
PIA,DFW,1083
PIA,ORD,209
PIT,BDL,651
PIT,BOS,797
PIT,CLT,590
PIT,DCA,329
PIT,DFW,1716
PIT,JFK,545
PIT,LAX,3430
PIT,LGA,538
PIT,MIA,1634
PIT,ORD,662
PIT,PHL,430
PIT,PHX,2913
PIT,RDU,528
PIT,STL,889
PLS,CLT,1716
PLS,DFW,2732
PLS,MIA,931
PLS,PHL,2032
PMC,PUQ,1297
PNS,CLT,786
PNS,DCA,1313
PNS,DFW,970
PNS,MIA,853
POA,MIA,6936
POP,MIA,1201
POS,MIA,2613
PPT,AKL,4093
PPT,LAX,6611
PRG,LHR,1044
PSA,LHR,1186
PSP,DFW,1808
PSP,ORD,2653
PSP,PHX,418
PSP,SFO,677
PTP,MIA,2213
PTP,SJU,532
PTY,DFW,3210
PTY,MIA,1862
PUJ,CLT,2228
PUJ,PHL,2459
PUS,NRT,1038
PVD,CLT,1100
PVD,DCA,574
PVD,PHL,382
PVG,LAX,10415
PVG,ORD,11334
PVR,DFW,1583
PVR,ORD,2873
PVR,PHX,1567
PVR,SAN,1787
PVR,SFO,2504
QRO,DFW,1400
RAP,DFW,1345
RDM,LAX,1171
RDU,CLT,209
RDU,DCA,365
RDU,DFW,1705
RDU,JFK,687
RDU,LAX,3595
RDU,LGA,693
RDU,LHR,6216
RDU,MIA,1130
RDU,ORD,1039
RDU,PHL,542
RDU,PIT,528
REC,MIA,6184
RIC,BOS,762
RIC,CLT,412
RIC,DFW,1859
RIC,LGA,470
RIC,MIA,1332
RIC,ORD,1032
RIC,PHL,319
RNO,DFW,2161
RNO,LAX,630
RNO,ORD,2683
RNO,PHX,967
ROA,CLT,250
ROA,LGA,652
ROA,PHL,499
ROC,BOS,551
ROC,CLT,923
ROC,DCA,477
ROC,ORD,847
ROC,PHL,414
ROW,DFW,699
RST,ORD,431
RSW,CLT,968
RSW,DCA,1438
RSW,DFW,1634
RSW,DUS,7640
RSW,ORD,1806
RSW,PHL,1601
RTB,DFW,2125
RTB,MIA,1236
RTM,LHR,342
SAF,DFW,885
SAF,LAX,1140
SAL,DFW,2310
SAL,MIA,1651
SAN,BOS,4156
SAN,CLT,3335
SAN,DCA,3655
SAN,DFW,1880
SAN,JFK,3928
SAN,LAX,176
SAN,LHR,8807
SAN,MCO,3452
SAN,MIA,3643
SAN,NRT,8924
SAN,ORD,2768
SAN,PDX,1503
SAN,PHL,3806
SAN,PHX,489
SAN,PVR,1787
SAN,SEA,1692
SAN,STS,819
SAN,YYC,2060
SAP,MIA,1397
SAT,CLT,1760
SAT,DFW,398
SAT,ORD,1677
SAT,PHL,2404
SAT,PHX,1354
SAV,CLT,344
SAV,DCA,837
SAV,DFW,1486
SAV,PHL,1014
SBA,PHX,730
SBP,PHX,817
SBY,CLT,596
SBY,PHL,172
SCE,PHL,246
SCL,DFW,7866
SCL,JFK,8238
SCL,LIM,2462
SCL,MIA,6657
SCL,PMC,917
SDF,CLT,539
SDF,DCA,760
SDF,DFW,1178
SDF,LGA,1058
SDF,MIA,1469
SDF,ORD,461
SDF,PHL,925
SDQ,MIA,1366
SDQ,PHL,2444
SEA,BOS,4006
SEA,BUR,1510
SEA,CLT,3660
SEA,DEN,1645
SEA,DFW,2668
SEA,EWR,3855
SEA,JFK,3887
SEA,KTN,1093
SEA,LAX,1537
SEA,LGB,1555
SEA,LHR,7702
SEA,MCI,2392
SEA,MCO,4105
SEA,MIA,4379
SEA,OAK,1082
SEA,ONT,1540
SEA,ORD,2762
SEA,PEK,8679
SEA,PHL,3818
SEA,PHX,1782
SEA,SAN,1692
SEA,SFO,1093
SEA,SJC,1122
SEA,SMF,975
SEA,SNA,1576
SEA,STL,2744
SEA,YVR,205
SFO,CLT,3687
SFO,DFW,2352
SFO,HKG,11128
SFO,HND,8286
SFO,JFK,4152
SFO,LAX,543
SFO,LHR,8616
SFO,MIA,4154
SFO,ORD,2964
SFO,PDX,886
SFO,PHL,4048
SFO,PHX,1046
SFO,PSP,677
SFO,PVR,2504
SFO,SEA,1093
SGF,DFW,587
SGF,ORD,705
SGN,NRT,4383
SHV,DFW,305
SIN,NRT,5358
SJC,DFW,2310
SJC,GDL,2595
SJC,HNL,3886
SJC,KOA,3834
SJC,LAX,496
SJC,LIH,3965
SJC,OGG,3788
SJC,ORD,2937
SJC,PDX,916
SJC,PHX,999
SJC,SEA,1122
SJD,CLT,3084
SJD,DFW,1648
SJD,LAX,1468
SJD,ORD,2909
SJD,PHX,1165
SJO,CLT,2824
SJO,DFW,2866
SJO,JFK,3559
SJO,MIA,1805
SJT,DFW,368
SJU,CCS,878
SJU,CLT,2376
SJU,DFW,3482
SJU,DOM,594
SJU,FDF,683
SJU,JFK,2578
SJU,MIA,1682
SJU,ORD,3338
SJU,PHL,2543
SJU,PTP,532
SKB,MIA,2044
SLC,CLT,2774
SLC,DFW,1589
SLC,LAX,949
SLC,ORD,2006
SLC,PHL,3093
SLC,PHX,818
SLP,DFW,1244
SMF,CLT,3603
SMF,DFW,2298
SMF,LAX,600
SMF,OGG,3866
SMF,PHX,1040
SMF,SEA,975
SNA,DFW,1935
SNA,ORD,2772
SNA,PDX,1385
SNA,PHX,543
SNA,SEA,1576
SOF,LHR,2041
SPS,DFW,181
SRQ,CLT,883
SRQ,DCA,1373
SSA,MIA,6257
STI,MIA,1221
STL,CLT,924
STL,DCA,1154
STL,DFW,885
STL,LAX,2557
STL,LGA,1426
STL,MIA,1722
STL,ORD,415
STL,PHL,1306
STL,PHX,2027
STL,PIT,889
STL,SEA,2744
STS,LAX,643
STS,SAN,819
STT,CLT,2449
STT,JFK,2619
STT,MIA,1781
STT,PHL,2590
STX,MIA,1833
SUX,ORD,700
SVG,LHR,909
SWF,PHL,205
SXM,CLT,2597
SXM,JFK,2712
SXM,MIA,1968
SXM,PHL,2693
SYD,ADL,1164
SYD,AKL,2160
SYD,ASP,2020
SYD,BNE,753
SYD,CBR,236
SYD,CHC,2126
SYD,CNS,1973
SYD,DFW,13808
SYD,DRW,3155
SYD,HNL,8171
SYD,LAX,12061
SYD,MEL,705
SYD,PER,3277
SYR,BOS,425
SYR,CLT,972
SYR,DCA,480
SYR,ORD,974
SYR,PHL,367
TGU,MIA,1491
TLH,CLT,623
TLH,DCA,1153
TLH,DFW,1232
TLH,MIA,648
TLS,LHR,883
TLV,PHL,9268
TOL,ORD,342
TPA,CLT,819
TPA,DCA,1312
TPA,DFW,1493
TPA,JFK,1620
TPA,LGW,7111
TPA,MIA,329
TPA,ORD,1631
TPA,PHL,1483
TPA,PHX,2873
TPE,NRT,2181
TRC,DFW,1022
TRI,CLT,193
TSV,BNE,1112
TUL,DFW,382
TUL,MIA,1880
TUL,ORD,941
TUS,DFW,1306
TUS,LAX,725
TUS,ORD,2309
TUS,PHX,178
TVC,ORD,360
TXK,DFW,290
TXL,JFK,6368
TXL,MIA,7991
TXL,ORD,7081
TYR,DFW,165
TYS,CLT,284
TYS,DCA,702
TYS,DFW,1239
TYS,LGA,1041
TYS,ORD,765
TYS,PHL,891
UIO,MIA,2890
UVF,CLT,3117
UVF,MIA,2422
VCE,LHR,1151
VCE,PHL,6819
VIE,LHR,1275
VPS,CLT,740
VPS,DCA,1271
VPS,DFW,1030
VVI,MIA,5174
WAW,LHR,1470
XNA,CLT,1211
XNA,DFW,452
XNA,LAX,2202
XNA,LGA,1842
XNA,ORD,840
YEG,DFW,2623
YEG,LAS,1920
YEG,LAX,2187
YEG,PHX,2214
YHZ,DCA,1303
YHZ,PHL,1112
YKF,ORD,636
YOW,CLT,1209
YOW,PHL,607
YQB,PHL,830
YUL,AMM,8897
YUL,CLT,1292
YUL,DCA,784
YUL,DFW,2432
YUL,DTW,851
YUL,JFK,537
YUL,LGA,522
YUL,LHR,5214
YUL,MIA,2265
YUL,ORD,1201
YUL,PHL,634
YUM,PHX,257
YVR,DFW,2819
YVR,LAS,1597
YVR,LAX,1741
YVR,LHR,7579
YVR,NRT,7503
YVR,ORD,2831
YVR,PDX,403
YVR,PHX,1980
YVR,SEA,205
YYC,DFW,2451
YYC,JFK,3277
YYC,LAS,1674
YYC,LAX,1942
YYC,LHR,7015
YYC,ORD,2224
YYC,PHX,1973
YYC,SAN,2060
YYZ,CLT,948
YYZ,DCA,579
YYZ,DFW,1928
YYZ,JFK,589
YYZ,LAS,3120
YYZ,LAX,3494
YYZ,LGA,573
YYZ,LHR,5707
YYZ,MCO,1702
YYZ,MIA,1990
YYZ,ORD,700
YYZ,PHL,558
ZAG,LHR,1368
ZCL,DFW,1242
ZIH,PHX,2051
ZRH,JFK,6309
ZRH,LHR,788
ZRH,PHL,6460
ACE,CGN,2990
ACE,DUS,3007
ACE,FUE,60
ACE,HAM,3346
ACE,LEJ,3292
ACE,MUC,3058
ACE,TXL,3428
ACE,ZRH,2806
AGP,CGN,1829
AGP,DUS,1853
AGP,HAM,2192
AGP,MUC,1855
AGP,PMI,709
AGP,VIE,2135
ALC,DUS,1556
ALC,FRA,1493
ALC,HAM,1887
ALC,MUC,1497
ALC,PMI,318
ALC,STR,1398
ALC,TXL,1913
ALC,ZRH,1260
AMM,FRA,3045
AMM,MUC,2747
AMM,TXL,2953
AMM,VIE,2449
ARN,TXL,839
ARN,VIE,1286
AUH,BAH,452
AUH,FRA,4862
AUH,HKT,4974
AUH,MUC,4580
AUH,PEK,5955
AUH,SIN,5886
AUH,TXL,4664
AYT,DRS,2078
AYT,DUS,2479
AYT,FMO,2476
AYT,HAM,2454
AYT,LEJ,2179
AYT,MUC,2001
AYT,NUE,2114
AYT,PAD,2390
AYT,STR,2182
AYT,TXL,2212
BAH,AUH,452
BCN,TXL,1510
BCN,VIE,1370
BDS,MUC,985
BEG,DUS,1234
BEG,FRA,1055
BEG,TXL,1002
BIO,PMI,629
BKK,CNX,597
BNE,SIN,6143
BRE,PMI,1570
BRI,TXL,1297
BSL,CTA,1282
BSL,HER,1996
BSL,IBZ,1089
BSL,LPA,2950
BSL,PMI,973
BSL,TFS,3010
BUD,TXL,712
CAG,MUC,1035
CDG,VIE,1035
CFU,DUS,1650
CFU,FMO,1680
CFU,FRA,1461
CFU,HAM,1730
CFU,MUC,1169
CFU,TXL,1527
CFU,VIE,983
CGN,ACE,2990
CGN,AGP,1829
CGN,FUE,3050
CGN,HRG,3461
CGN,MAH,1244
CGN,MUC,436
CGN,TFS,3224
CHQ,VIE,1531
CLY,DUS,987
CLY,FMM,618
CLY,SZG,672
CPH,DUS,619
CPH,PMI,1931
CPH,TXL,343
CPH,VIE,877
CTA,BSL,1282
CTA,FRA,1490
CTA,MUC,1239
CTA,ZRH,1232
CUN,DUS,8444
CUR,DUS,7963
DJE,DUS,1963
DJE,NUE,1737
DME,DUS,2098
DME,FRA,2047
DME,MUC,1942
DME,TXL,1631
DRS,AYT,2078
DRS,HER,1979
DRS,HRG,3152
DRS,PMI,1546
DRS,RHO,1993
DRS,TFS,3606
DUS,ACE,3007
DUS,AGP,1853
DUS,ALC,1556
DUS,AYT,2479
DUS,BEG,1234
DUS,CFU,1650
DUS,CLY,987
DUS,CPH,619
DUS,CUN,8444
DUS,CUR,7963
DUS,DJE,1963
DUS,DME,2098
DUS,FAO,1967
DUS,FCO,1134
DUS,FLR,895
DUS,FNC,2814
DUS,FUE,3067
DUS,GCI,695
DUS,GWT,416
DUS,HAM,340
DUS,HEL,1508
DUS,HRG,3511
DUS,JER,677
DUS,KGS,2274
DUS,KVA,1788
DUS,LPA,3190
DUS,MAH,1286
DUS,MJT,2054
DUS,MUC,486
DUS,NAP,1293
DUS,NCE,849
DUS,PDL,2947
DUS,POP,7436
DUS,PUJ,7382
DUS,PVK,1754
DUS,RHO,2363
DUS,RIX,1280
DUS,RMF,3705
DUS,SAW,2074
DUS,SMI,2186
DUS,SPC,3242
DUS,STN,456
DUS,STR,338
DUS,SZG,594
DUS,TFS,3237
DUS,TLV,3135
DUS,TXL,469
DUS,VIE,788
DUS,VRA,7910
DUS,ZRH,444
DUS,ZTH,1869
FAO,DUS,1967
FAO,MUC,2038
FAO,PMI,975
FAO,TXL,2391
FCO,DUS,1134
FCO,VIE,780
FDH,IBZ,1178
FDH,PMI,1054
FKB,PMI,1110
FKB,TXL,558
FLR,DUS,895
FLR,STR,564
FLR,VIE,633
FMM,CLY,618
FMO,AYT,2476
FMO,CFU,1680
FMO,IBZ,1553
FMO,PMI,1450
FNC,DUS,2814
FNC,LEJ,3137
FNC,MUC,2948
FNC,TXL,3263
FNC,VIE,3265
FNC,ZRH,2688
FRA,ALC,1493
FRA,AMM,3045
FRA,AUH,4862
FRA,BEG,1055
FRA,CFU,1461
FRA,CTA,1490
FRA,DME,2047
FRA,GCI,805
FRA,HEL,1538
FRA,IBZ,1365
FRA,LCY,620
FRA,MAD,1422
FRA,PMI,1252
FRA,RIX,1270
FRA,TXL,432
FRA,VIE,620
FUE,CGN,3050
FUE,DUS,3067
FUE,HAM,3406
FUE,LEJ,3351
FUE,MUC,3117
FUE,NUE,3153
FUE,SZG,3156
FUE,TXL,3487
FUE,VIE,3401
FUE,ZRH,2865
GCI,DUS,695
GCI,JER,39
GDN,TXL,398
GOT,TXL,571
GRZ,HER,1528
GRZ,PMI,1317
GRZ,TFS,3483
GRZ,TXL,638
GVA,MAD,1010
GWT,DUS,416
GWT,MUC,767
GWT,STR,695
GWT,TXL,417
GWT,ZRH,828
HAJ,IBZ,1641
HAJ,JER,908
HAM,ACE,3346
HAM,AGP,2192
HAM,ALC,1887
HAM,AYT,2454
HAM,CFU,1730
HAM,DUS,340
HAM,FUE,3406
HAM,HEL,1169
HAM,IBZ,1767
HAM,KGS,2289
HAM,LPA,3528
HAM,MUC,600
HAM,RIX,956
HAM,SZG,683
HAM,TFS,3574
HEL,DUS,1508
HEL,FRA,1538
HEL,HAM,1169
HEL,MUC,1575
HEL,VIE,1460
HEL,ZRH,1778
HER,BSL,1996
HER,DRS,1979
HER,GRZ,1528
HER,LEJ,2065
HER,LNZ,1695
HER,NUE,1947
HER,SZG,1711
HER,ZRH,1927
HKT,AUH,4974
HRG,CGN,3461
HRG,DRS,3152
HRG,DUS,3511
HRG,LEJ,3246
HRG,NUE,3150
HRG,TXL,3295
IBZ,BSL,1089
IBZ,FDH,1178
IBZ,FMO,1553
IBZ,FRA,1365
IBZ,HAJ,1641
IBZ,HAM,1767
IBZ,MUC,1344
IBZ,NUE,1410
IBZ,PAD,1524
IBZ,PMI,140
IBZ,ZRH,1118
INN,PMI,1102
JER,DUS,677
JER,FRA,780
JER,HAJ,908
JER,STR,835
JMK,VIE,1384
JTR,VIE,1492
KGD,TXL,546
KGS,DUS,2274
KGS,HAM,2289
KGS,LEJ,2005
KGS,MUC,1789
KGS,TXL,2057
KLX,VIE,1306
KRK,TXL,529
KVA,DUS,1788
KVA,MUC,1307
LCA,VIE,2036
LCY,FRA,620
LCY,ZRH,760
LED,TXL,1317
LEI,PMI,538
LEJ,ACE,3292
LEJ,AYT,2179
LEJ,FNC,3137
LEJ,FUE,3351
LEJ,HER,2065
LEJ,HRG,3246
LEJ,KGS,2005
LEJ,PMI,1511
LEJ,TFS,3537
LGW,SZG,1022
LHR,ORY,367
LNZ,HER,1695
LNZ,PMI,1329
LPA,BSL,2950
LPA,DUS,3190
LPA,HAM,3528
LPA,MUC,3254
LPA,NUE,3287
LPA,SZG,3296
LPA,TXL,3617
LPA,VIE,3544
MAD,FRA,1422
MAD,GVA,1010
MAD,MUC,1497
MAD,TXL,1854
MAD,VIE,1806
MAD,ZRH,1240
MAH,CGN,1244
MAH,DUS,1286
MAH,MUC,1120
MAH,PMI,131
MAH,TXL,1572
MJT,DUS,2054
MJT,MUC,1572
MLA,VIE,1373
MUC,ACE,3058
MUC,AGP,1855
MUC,ALC,1497
MUC,AMM,2747
MUC,AOK,1912
MUC,AUH,4580
MUC,AYT,2001
MUC,BDS,985
MUC,CAG,1035
MUC,CFU,1169
MUC,CGN,436
MUC,CTA,1239
MUC,DME,1942
MUC,DUS,486
MUC,FAO,2038
MUC,FNC,2948
MUC,FUE,3117
MUC,GWT,767
MUC,HAM,600
MUC,HEL,1575
MUC,IBZ,1344
MUC,KGS,1789
MUC,KVA,1307
MUC,LPA,3254
MUC,MAD,1497
MUC,MAH,1120
MUC,MJT,1572
MUC,NAP,854
MUC,OLB,848
MUC,PMI,1216
MUC,PUJ,7759
MUC,PVK,1271
MUC,RHO,1879
MUC,RIX,1255
MUC,SAW,1610
MUC,SMI,1702
MUC,TFS,3318
MUC,TLV,2655
MUC,TXL,480
MUC,VIE,355
MUC,ZTH,1389
MXP,TXL,839
MXP,VIE,656
NAP,DUS,1293
NAP,MUC,854
NAP,TXL,1300
NAP,ZRH,862
NCE,DUS,849
NCE,VIE,876
NUE,AYT,2114
NUE,DJE,1737
NUE,FUE,3153
NUE,HER,1947
NUE,HRG,3150
NUE,IBZ,1410
NUE,KGS,1911
NUE,LPA,3287
NUE,OLB,964
NUE,PMI,1287
NUE,RHO,2000
NUE,SAW,1712
NUE,SMI,1823
NUE,SPU,773
NUE,TFS,3346
NUE,VIE,431
OLB,MUC,848
OLB,NUE,964
OLB,TXL,1328
OLB,VIE,977
OLB,ZRH,734
ORY,LHR,367
ORY,TXL,878
OSL,TXL,859
OTP,TXL,1291
PAD,AYT,2390
PAD,IBZ,1524
PAD,PMI,1416
PDL,DUS,2947
PEK,NGO,1872
PEK,TXL,7356
PMI,AGP,709
PMI,ALC,318
PMI,BIO,629
PMI,BRE,1570
PMI,BSL,973
PMI,CPH,1931
PMI,DRS,1546
PMI,FAO,975
PMI,FDH,1054
PMI,FKB,1110
PMI,FMO,1450
PMI,FRA,1252
PMI,GRZ,1317
PMI,IBZ,140
PMI,INN,1102
PMI,LEI,538
PMI,LEJ,1511
PMI,LNZ,1329
PMI,MAH,131
PMI,MUC,1216
PMI,NUE,1287
PMI,PAD,1416
PMI,SCN,1129
PMI,SVQ,788
PMI,SZG,1231
PMI,VIE,1458
PMI,VLC,276
PMI,XRY,830
PMI,ZRH,996
POP,DUS,7436
PUJ,DUS,7382
PUJ,MUC,7759
PVK,DUS,1754
PVK,MUC,1271
PVK,VIE,1075
RHO,DRS,1993
RHO,DUS,2363
RHO,MUC,1879
RHO,NUE,2000
RHO,TXL,2137
RHO,VIE,1606
RIX,DUS,1280
RIX,FRA,1270
RIX,HAM,956
RIX,MUC,1255
RIX,TXL,839
RMF,DUS,3705
SAW,DUS,2074
SAW,MUC,1610
SAW,NUE,1712
SAW,SXF,1748
SCN,PMI,1129
SCN,TXL,571
SIN,AUH,5886
SIN,BNE,6143
SKG,TXL,1527
SKG,VIE,985
SMI,DUS,2186
SMI,MUC,1702
SMI,NUE,1823
SMI,TXL,1962
SOF,TXL,1331
SPC,DUS,3242
SPU,NUE,773
STN,DUS,456
STR,ALC,1398
STR,AYT,2182
STR,DUS,338
STR,FLR,564
STR,GWT,695
STR,JER,835
STR,VCE,426
SUF,ZRH,1137
SVQ,PMI,788
SXF,SAW,1748
SZG,ACE,3098
SZG,CLY,672
SZG,DUS,594
SZG,HAM,683
SZG,HER,1711
SZG,LGW,1022
SZG,LPA,3296
SZG,PMI,1231
SZG,TFS,3363
SZG,TXL,530
SZG,VIE,268
TFS,BSL,3010
TFS,CGN,3224
TFS,DRS,3606
TFS,DUS,3237
TFS,GRZ,3483
TFS,HAM,3574
TFS,LEJ,3537
TFS,MUC,3318
TFS,NUE,3346
TFS,SZG,3363
TFS,TXL,3670
TFS,VIE,3613
TFS,ZRH,3063
TLV,DUS,3135
TLV,MUC,2655
TLV,TXL,2871
TXL,ACE,3428
TXL,ALC,1913
TXL,AMM,2953
TXL,ARN,839
TXL,AUH,4664
TXL,AYT,2212
TXL,BCN,1510
TXL,BEG,1002
TXL,BRI,1297
TXL,BUD,712
TXL,CFU,1527
TXL,CPH,343
TXL,DME,1631
TXL,DUS,469
TXL,FAO,2391
TXL,FKB,558
TXL,FNC,3263
TXL,FRA,432
TXL,FUE,3487
TXL,GDN,398
TXL,GOT,571
TXL,GRZ,638
TXL,GWT,417
TXL,HRG,3295
TXL,KGD,546
TXL,KGS,2057
TXL,KRK,529
TXL,LED,1317
TXL,LPA,3617
TXL,MAD,1854
TXL,MAH,1572
TXL,MUC,480
TXL,MXP,839
TXL,NAP,1300
TXL,OLB,1328
TXL,ORY,878
TXL,OSL,859
TXL,OTP,1291
TXL,PEK,7356
TXL,RHO,2137
TXL,RIX,839
TXL,SCN,571
TXL,SKG,1527
TXL,SMI,1962
TXL,SOF,1331
TXL,SZG,530
TXL,TFS,3670
TXL,TLV,2871
TXL,VCE,787
TXL,WAW,523
TXL,ZRH,660
VCE,STR,426
VCE,TXL,787
VIE,ACE,3344
VIE,AGP,2135
VIE,AMM,2449
VIE,ARN,1286
VIE,BCN,1370
VIE,CDG,1035
VIE,CFU,983
VIE,CHQ,1531
VIE,CPH,877
VIE,DUS,788
VIE,FCO,780
VIE,FLR,633
VIE,FNC,3265
VIE,FRA,620
VIE,HEL,1460
VIE,JMK,1384
VIE,JTR,1492
VIE,KLX,1306
VIE,LCA,2036
VIE,LPA,3544
VIE,MAD,1806
VIE,MLA,1373
VIE,MUC,355
VIE,MXP,656
VIE,NCE,876
VIE,NUE,431
VIE,OLB,977
VIE,PMI,1458
VIE,PVK,1075
VIE,RHO,1606
VIE,SKG,985
VIE,SZG,268
VIE,TFS,3613
VIE,VLC,1665
VIE,VOL,1107
VIE,ZRH,603
VIE,ZTH,1204
VLC,PMI,276
VLC,VIE,1665
VOL,VIE,1107
VRA,DUS,7910
WAW,TXL,523
XRY,PMI,830
ZRH,ACE,2806
ZRH,ALC,1260
ZRH,CTA,1232
ZRH,DUS,444
ZRH,FNC,2688
ZRH,FUE,2865
ZRH,GWT,828
ZRH,HEL,1778
ZRH,HER,1927
ZRH,IBZ,1118
ZRH,LCY,760
ZRH,MAD,1240
ZRH,NAP,862
ZRH,OLB,734
ZRH,PMI,996
ZRH,SUF,1137
ZRH,TFS,3063
ZRH,TXL,660
ZRH,VIE,603
ZTH,DUS,1869
ZTH,MUC,1389
ZTH,VIE,1204
GNM,SSA,500
LAZ,GNM,127
SSA,LAZ,552
ABJ,BRU,5135
ADD,JED,1413
AMS,CPH,633
ANU,YYZ,3394
ATL,DEN,1927
ATL,YYZ,1191
AUA,YYZ,3587
AUH,YYZ,11122
AZS,YUL,2937
AZS,YYZ,2867
BCN,YYZ,6418
BDA,YYZ,1811
BDL,YUL,402
BDL,YYZ,599
BGI,YYZ,3908
BJM,NBO,874
BNA,YYZ,1032
BOG,YYZ,4367
BOS,YHZ,665
BOS,YOW,498
BOS,YUL,409
BOS,YYZ,716
BRU,BJM,6476
BRU,COO,4957
BRU,DKR,4477
BRU,DLA,5237
BRU,KGL,6362
BRU,LAD,6698
BRU,OUA,4321
BRU,YUL,5554
BWI,YYZ,558
CCC,YYZ,2362
CDG,YUL,5523
CDG,YYZ,6020
CKY,DKR,712
CLE,YYZ,311
CMH,YYZ,490
COO,ABJ,709
CPH,AMS,633
CPH,OSL,517
CPH,VNO,809
CPH,WAW,666
CPH,YYZ,6269
CUN,YUL,2970
CUN,YYC,4091
CUN,YYZ,2605
CVG,YYZ,664
CZM,YUL,3025
DCA,YOW,728
DEN,ATL,1927
DEN,MSY,1708
DEN,YEG,1640
DEN,YMM,1927
DEN,YQR,1175
DEN,YUL,2587
DEN,YVR,1789
DEN,YWG,1260
DEN,YXE,1377
DEN,YYC,1445
DEN,YYZ,2111
